,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,SMA_20,RSI,MACD
19,19.891332626342773,20.32866668701172,19.280000686645508,19.978666305541992,19.978666305541992,445813500,0.15,3.5,41.5,209500,196780.0,64927.0,1474.0,2982.16,-0.35,98.84114311296292,0.05,93.2,2.04,15.56,17.530300092697143,55.33536355385565,-10.612455728504983
20,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,0.0,3.6,41.4,236000,194939.0,62742.0,1451.0,3176.75,0.31,99.0546186213183,0.25,99.3,1.55,13.76,18.990066862106325,76.09359176800517,-10.612455728504983
21,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123048,100.87133026123048,364927500,0.19,11.0,39.9,1490250,172517.0,58274.0,1338.0,3104.66,0.65,96.1431955429304,0.54,78.1,0.08,31.12,23.244300031661982,89.51374579465889,-10.612455728504983
22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,141.92999267578125,119979600,0.0199999999999999,7.8,41.2,851750,185169.0,61549.0,1624.0,3365.52,0.59,98.7370469361857,0.54,80.4,0.09,27.65,29.52036633491516,92.6507799206568,-10.612455728504983
23,273.3333435058594,282.6666564941406,267.0,278.4766540527344,278.4766540527344,79134000,-0.13,6.7,41.4,836750,194186.0,63538.0,1744.0,3695.31,0.84,99.92670655661,0.8,80.7,0.09,22.37,42.67209901809692,96.45208632869786,-10.612455728504983
24,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,234.913330078125,88311000,-0.0199999999999999,6.1,41.6,669250,200903.0,66492.0,1732.0,3910.51,1.54,101.001751561517,1.46,84.9,0.07,21.84,53.916198873519896,81.89786962582228,-10.612455728504983
25,221.13333129882807,222.1666717529297,209.0800018310547,214.9266662597656,214.9266662597656,98439900,0.17,5.9,41.4,410500,210248.0,67907.0,1657.0,4238.49,1.44,101.338379376802,1.32,85.5,0.08,16.96,63.957432174682616,76.21556070252038,-10.612455728504983
26,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500,0.1599999999999999,4.7,41.4,354500,216321.0,68790.0,1625.0,4445.54,1.3,101.164667218887,1.13,72.8,0.08,19.82,78.08873219490052,81.85182360733934,-10.612455728504983
27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,0.12,3.9,41.4,211000,227848.0,71196.0,1913.0,4674.77,1.39,101.052117062065,0.79,70.6,0.08,21.35,91.22703227996826,76.7511265634735,-10.612455728504983
28,255.106674194336,273.26666259765625,254.86666870117188,271.7066650390625,271.7066650390625,142032300,0.0899999999999999,3.6,41.0,214500,264445.0,72817.0,1745.0,3898.95,1.96,99.7728562456382,0.15,50.0,1.21,28.23,103.95906553268432,75.65742144298684,-10.612455728504983
29,208.27999877929688,215.5500030517578,202.0,207.27999877929688,207.27999877929688,117798100,0.0799999999999999,3.5,41.0,197750,254790.0,72699.0,1613.0,3850.52,0.94,99.13701318936528,-0.34,58.6,2.56,27.34,113.33819885253908,62.41497129857724,-10.612455728504983
