,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,SMA_20,RSI,MACD
19,206.52999877929688,211.42999267578125,204.75,209.52999877929688,208.90103149414065,48775500,0.04,3.6,41.4,236000,194939.0,62742.0,1451.0,3176.75,0.31,99.0546186213183,0.25,99.3,1.55,13.76,146.13499946594237,75.88137564410039,5.56900121434483
20,255.82000732421875,255.8500061035156,249.0,253.6699981689453,252.90850830078125,53005100,0.3600000000000001,10.2,40.7,1383500,184738.0,59349.0,1546.0,3207.62,0.53,97.7326868708286,0.48,72.5,0.09,26.84,154.91849937438965,81.97981260270974,5.56900121434483
21,274.5,276.70001220703125,259.1000061035156,263.1099853515625,262.3201599121094,47247800,0.77,7.8,41.2,851750,185169.0,61549.0,1624.0,3365.52,0.59,98.7370469361857,0.54,80.4,0.09,27.65,163.9534984588623,82.97148137850223,5.56900121434483
22,277.17999267578125,286.7900085449219,264.70001220703125,265.0,264.2044982910156,37758800,0.6399999999999997,6.7,41.4,836750,194186.0,63538.0,1744.0,3695.31,0.84,99.92670655661,0.8,80.7,0.09,22.37,172.44299850463867,83.17116381527835,5.56900121434483
23,330.1199951171875,331.8099975585937,321.6099853515625,329.510009765625,328.5208435058594,56526800,0.94,6.1,41.6,669250,200903.0,66492.0,1732.0,3910.51,1.54,101.001751561517,1.46,84.9,0.07,21.84,183.4804988861084,88.24007084299485,5.56900121434483
24,361.0,365.5199890136719,356.739990234375,358.32000732421875,357.2444152832031,33413200,0.5800000000000001,5.9,41.4,410500,210248.0,67907.0,1657.0,4238.49,1.44,101.338379376802,1.32,85.5,0.08,16.96,195.94099922180172,89.72810114208323,5.56900121434483
25,328.260009765625,330.2099914550781,309.6000061035156,315.8099975585937,314.86199951171875,65654000,0.02,4.7,41.4,354500,216321.0,68790.0,1625.0,4445.54,1.3,101.164667218887,1.13,72.8,0.08,19.82,205.8949989318848,74.70702125418414,5.56900121434483
26,244.6499938964844,248.0,235.75,237.759994506836,237.04627990722656,188119900,-0.1099999999999998,4.0,41.1,236600,230970.0,70690.0,1915.0,4573.82,1.68,100.968472979076,0.78,67.2,0.08,23.18,211.53299865722656,56.12813442779984,5.56900121434483
27,202.9199981689453,208.52999877929688,192.8999938964844,205.72999572753903,205.1124420166016,100890600,0.1800000000000001,3.6,41.5,213250,248755.0,72013.0,1879.0,4391.27,1.93,100.648489273259,0.22,59.4,0.2,26.97,215.81949844360352,50.5701054218892,5.56900121434483
28,161.05999755859375,161.50999450683594,154.85000610351562,160.72000122070312,160.237548828125,73214300,-0.04,3.6,41.0,214500,264445.0,72817.0,1745.0,3898.95,1.96,99.7728562456382,0.15,50.0,1.21,28.23,217.31349868774413,43.979474938839786,5.56900121434483
29,183.3800048828125,197.16000366210932,180.16000366210932,188.7700042724609,188.20333862304688,150475700,0.8799999999999999,3.4,40.9,202750,253601.0,73784.0,1443.0,3960.66,-0.8,98.8415581069491,-0.68,64.9,4.33,20.17,219.2094985961914,48.48528653656325,5.56900121434483
30,239.88999938964844,241.69000244140625,236.7700042724609,238.5599975585937,237.8438873291016,71196500,0.6800000000000002,3.5,40.6,227000,243859.0,73044.0,1493.0,3968.56,-0.99,98.8249659495886,-0.64,62.0,4.65,21.64,222.6154983520508,55.35025675651629,5.56900121434483
31,325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,310.7742919921875,64229200,0.3599999999999999,3.6,40.8,253500,241012.0,73737.0,1493.0,4345.37,-1.33,99.0416688695525,-0.89,64.2,5.08,14.0,229.25499801635743,63.12515158002378,5.56900121434483
32,295.0,295.0,279.3999938964844,288.3500061035156,287.48443603515625,66684100,0.7699999999999996,3.8,40.7,218800,252902.0,73963.0,1515.0,4409.1,-0.95,99.2831550338027,-0.64,67.8,5.33,15.17,234.01799850463868,59.55848777613157,5.56900121434483
33,459.6000061035156,485.9599914550781,453.010009765625,474.989990234375,473.5641479492188,84615500,0.5,3.7,40.2,209500,243853.0,73527.0,1508.0,4804.49,-1.27,99.6920269553522,-0.26,79.0,5.33,13.39,249.05949783325195,72.78786014651902,5.56900121434483
34,421.3999938964844,445.7699890136719,414.5,441.3800048828125,440.5219421386719,82890700,0.3899999999999997,3.8,40.7,213600,252395.0,73774.0,1485.0,5170.57,-1.12,99.98360993077428,-0.38,79.4,5.33,13.79,262.3154983520508,68.44569525923237,11.116406766368172
35,521.0,527.1699829101562,492.1000061035156,497.739990234375,497.2655944824219,43083100,0.4599999999999999,4.3,40.6,238250,250286.0,73628.0,1406.0,5538.0,-1.08,99.9911960371401,-0.25,66.4,5.33,14.37,279.6129981994629,71.51443098948809,17.102836339323687
