,Open,High,Low,Close,Adj Close,Volume,EPS_diff,UNRATE,AWHMAN,ICSA,ACOGNO,NEWORDER,PERMIT,SP500,T10YFF,USALOLITOAASTSAM,T10Y2Y,UMCSENT,FEDFUNDS,VIXCLS,SMA_20,RSI,MACD
0,0.550000011920929,0.5625,0.546750009059906,0.5575000047683716,0.5352628231048584,676904000,0.0,5.7,42.0,287600,185214.0,65003.0,1049.0,2028.18,1.77,100.696579285845,1.33,98.1,0.11,19.12,3.125225019454956,93.84636652492846,2.194771979844244
1,0.5252500176429749,0.5460000038146973,0.5122500061988831,0.5207499861717224,0.5019038915634155,1146552000,0.0,5.4,41.8,286000,191871.0,64277.0,1166.0,2094.86,1.81,100.371940513402,1.4,95.9,0.12,13.49,3.125225019454956,93.84636652492846,2.194771979844244
2,0.5615000128746033,0.5842499732971191,0.546999990940094,0.5745000243186951,0.5562717914581299,1405248000,0.01,5.2,41.8,277750,191814.0,63488.0,1140.0,2094.14,2.19,99.9710150567604,1.66,93.1,0.13,14.35,3.125225019454956,93.84636652492846,2.194771979844244
3,0.7612500190734863,0.7985000014305115,0.7455000281333923,0.7887499928474426,0.7669370770454407,1172272000,0.0,5.0,41.8,267000,184613.0,63436.0,1160.0,2024.81,1.95,99.4680323599224,1.43,90.0,0.12,16.79,3.125225019454956,93.84636652492846,2.194771979844244
4,0.7482500076293945,0.7745000123977661,0.7475000023841858,0.7509999871253967,0.733004093170166,1068660000,0.0,4.8,41.9,279600,177754.0,61843.0,1171.0,1918.6,1.72,99.1595531885749,1.19,92.0,0.34,23.72,3.125225019454956,93.84636652492846,2.194771979844244
5,0.9797499775886536,1.024999976158142,0.975000023841858,1.024500012397766,1.0035934448242188,2110256000,0.0,5.1,41.8,266000,180651.0,61212.0,1160.0,2075.54,1.44,99.0881789884063,1.04,89.0,0.37,14.3,3.125225019454956,93.84636652492846,2.194771979844244
6,1.5475000143051147,1.5844999551773071,1.5157500505447388,1.5759999752044678,1.5478476285934448,1425744000,0.0,4.8,42.0,259400,181431.0,59776.0,1198.0,2148.9,1.11,99.1107374959418,0.83,90.0,0.39,13.16,3.125225019454956,93.84636652492846,2.194771979844244
7,1.9877500534057613,2.219249963760376,1.962499976158142,2.1992499828338623,2.16394567489624,2175344000,0.01,4.9,42.0,255800,183383.0,59280.0,1254.0,2143.02,1.36,99.3693118135355,0.92,87.2,0.4,14.59,3.125225019454956,93.84636652492846,2.194771979844244
8,2.9982500076293945,3.0174999237060547,2.815000057220459,2.8405001163482666,2.7990853786468506,1651092000,0.0,4.7,41.9,244000,189443.0,60577.0,1303.0,2275.12,1.78,99.78947565131242,1.23,98.5,0.65,11.61,3.125225019454956,93.84636652492846,2.194771979844244
9,2.857249975204468,3.0455000400543213,2.8505001068115234,3.032249927520752,2.9918112754821777,2129096000,0.0,4.4,42.0,227800,186764.0,61377.0,1251.0,2359.31,1.39,99.92041587077092,1.06,97.0,0.9,13.14,3.125225019454956,93.84636652492846,2.194771979844244
10,3.928499937057495,3.974999904632568,3.8227500915527344,3.8989999294281006,3.851053476333618,1497196000,0.0,4.3,41.9,250800,185650.0,61172.0,1256.0,2454.1,1.16,99.9767853851873,0.95,93.4,1.15,10.26,3.125225019454956,93.84636652492846,2.194771979844244
11,5.327000141143799,5.466750144958496,5.290750026702881,5.403500080108643,5.341751575469971,1253256000,0.0099999999999999,4.2,42.0,242250,192372.0,63809.0,1356.0,2557.0,1.2,100.28409130910102,0.81,100.7,1.15,10.13,3.125225019454956,93.84636652492846,2.194771979844244
12,5.956250190734863,5.972249984741211,5.438000202178955,5.802000045776367,5.739683628082275,1674604000,0.01,4.0,41.9,235250,199734.0,63684.0,1317.0,2789.8,1.17,100.668635534121,0.55,95.7,1.41,11.06,3.125225019454956,93.84636652492846,2.194771979844244
13,6.319499969482422,6.494750022888184,6.263500213623047,6.363249778747559,6.298815727233887,1214456000,0.01,4.0,42.3,221500,201729.0,65251.0,1378.0,2653.63,1.18,100.872616354723,0.48,98.8,1.69,18.27,3.125225019454956,93.84636652492846,2.194771979844244
14,6.323500156402588,6.324250221252441,6.093249797821045,6.120500087738037,6.062272071838379,1143188000,0.0,3.8,42.2,209500,205091.0,68233.0,1334.0,2793.64,0.98,100.729100259206,0.28,97.9,1.91,13.15,3.125225019454956,93.84636652492846,2.194771979844244
15,4.083000183105469,4.266499996185303,4.040249824523926,4.110750198364258,4.073869228363037,1963520000,0.0,3.8,42.1,213000,207827.0,67696.0,1272.0,2785.46,0.96,100.297193002266,0.29,98.6,2.19,19.35,3.125225019454956,63.20782688409294,2.194771979844244
16,4.073750019073486,4.096749782562256,3.910500049591065,3.933500051498413,3.902109146118164,1516748000,0.0,4.0,42.0,222750,199495.0,66871.0,1261.0,2607.39,0.31,99.65139055242408,0.17,91.2,2.4,19.57,3.125225019454956,61.306798889057866,2.194771979844244
17,3.962500095367432,4.092750072479248,3.873500108718872,3.913249969482422,3.886021375656128,1022068000,0.0,3.7,41.6,209750,202759.0,66858.0,1311.0,2903.8,0.11,99.2042658362208,0.19,97.2,2.42,12.95,3.125225019454956,61.080778777492384,2.194771979844244
18,3.983750104904175,4.03849983215332,3.921999931335449,3.989000082015991,3.9657657146453857,1007960000,0.0,3.7,41.5,208500,199540.0,65540.0,1352.0,2996.11,-0.34,98.89289360200692,0.22,98.4,2.4,13.31,3.125225019454956,61.650340941278685,2.194771979844244
